"Treatment,""aac.6...II"",""aac.6...Ib.1"",""aac.6...Ib.2"",""aacC1"",""aacC2"",""aacC4"",""aadD"",""aacA.aphD"",""aadA.1a"",""aadA1.b"",""aadA5.1"",""aadA5.2"",""aadA9.1"",""aadA9.2"",""aph.2...Id"",""aph6ia"",""aphA1"",""aphA3"",""bla.ACC.1"",""BLA.SHV"",""blaTEM"",""blaTEM.1"",""blaTEM.2"",""blaVIM"",""blaPER"",""bla.L1"",""blaIMP.2."",""blaOXA1.blaOXA30"",""blaOXA10.1"",""blaCTX.M"",""blaCTX.Ma"",""blaCTX.Mb"",""blaCTX.Mc"",""blaCTX.Md"",""blaCTX.Me"",""CMYX...blacmy.2a."",""blaCMY2b"",""BLA.cmy.2"",""cfiA"",""cfxA"",""cphA.1."",""carB"",""CzrC1"",""X16s"",""X16s.1"",""X16s.2"",""dfrA12"",""IS26"",""ermB"",""ermB.1"",""ermB.2"",""ermB.jucl.Gun"",""ermB.jucl.Gun.1"",""ermB.jucl.Gun.2"",""Erm.F"",""ermT"",""InuB"",""InuC"",""IS1216"",""IS6100"",""msrD..matA.mel"",""mcr1"",""mefA"",""mecA"",""mphB"",""msrA"",""msrC"",""pbp2"",""sat4"",""str"",""strA"",""strB"",""Sul1"",""Sul2"",""spcN"",""tetA"",""tetB.1"",""tetB.2"",""tet.C.1"",""tet.C.2"",""TetL"",""tetM"",""tetO.1"",""tetO.2"",""Increp64"",""tet.W."",""TolC1"",""tetQ"",""tet.32."",""tetPA"",""tetPB"",""tetX"",""Van.A"",""vanB"",""VatE"",""water"""
351-20-06-2018,0,0,0,0,0,0,0,0,0.000403789261012383,0.000203050659339918,0,0,0,0,0,0,0,0.00951024795513186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039441544894912,0,0,0,0.990695914575989,0.909901065491524,1.10934199628163,0,0,0.0458981401302658,0.0427695122687025,0.0504593575423568,0.0422799129436125,0.0620926468327664,0.103131338141888,0.0268297757409389,0,0.00281523085137921,0,0.0053368946633535,0,0.00339261011791027,0,0.0608346950621838,0,0,0,0,0,0.0103812846910318,0.00015315596688173,0,0,0,0,0,0,0,0,0,0,0,0,0.0766501049572013,0.105539509274585,0,0.196868562283298,0,0.117152509844292,0.0173142000329704,0.0129941700690543,0,0.0119455615682176,0,0.00021152542660869,0.000263874748852227,0
352-20-06-2018,0,0,0,0,0,0,0,0,0,0.000170468200268673,0,0,0,0,0,0,0,0.0179155054722309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808623130792604,0,0,0,1.03609985681784,0.959106198117068,1.00630976900586,0,0,0.0679063516772442,0.0554843847118311,0.0538627691583854,0.0648086042267509,0.0796738985060428,0.0667014902236624,0.0363962591231729,0,0.00416232293897896,0,0.0231688600657803,0,0.0077369255764383,0,0.0739615446157106,0,0,0,0,0,0.0156101884067927,0,0,0,0,0,0,0,0,0,0,0,0.00129802583552562,0,0.0863638294012013,0.122712755354829,0,0.269622125227294,0,0.122369875912735,0.0303262247874075,0.00349947253512481,0,0.0232845177979581,0,0,0.000843163833066156,0
368-20-06-2018,0,0,0,0,0,0,0,0,0.000491981302938456,0.000720406850851563,0,0,0,0,0,0,0,0.0166689670002172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00703565452674141,0,0,0,1.07543421792334,0.884635458976438,1.05111880547465,0,0,0.079220364308461,0.0788919768873551,0.0890091119114943,0.0824707323806228,0.143323775827981,0.0780236165050029,0.0228992188292876,0.000198751889158058,0.000786498255928484,0,0.000998276828492603,0,0.00470421334786972,0,0.0261052109870255,0,0,0,0,0,0.0153507152229467,0.00112107580314694,0,0,0,0,0,0,0,0,0,0,0,0.000974600529851181,0.12726887413407,0.166541550991591,0,0.190667065286667,0,0.0621658493245742,0.0396584650800764,0.0168516263383529,0,0.0193320884685145,0,0,0,0
333-15-05-2018,0,0,0,0,0,0,0.0177548116131341,0,0,0.0109150530092909,0,0,0,0,0,0,0,0.0122659489572699,0,0,0.0412209214335837,0.0982130612147659,0.0289739963242526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00210532273834,0.888732051565633,1.12283460304548,0,0.0570863786304386,0.211983923086017,0.134031241329169,0.241941887138424,0.37923044027593,0.320811936940263,0.44913052765358,0,0.0519039231975936,0.0304740107485565,0,0.19428178691981,0,0,0,0,0,0,0,0,0,0.0295070495128893,0.0721218650476038,0,0.12568004901691,0,0.142788758526158,0,0.132992756930944,0.0241820158648481,0.0213982501673596,0,0.00892607602229002,0,0.0179815666723828,0.0438088661786748,0.0329671630006396,0.204783207242751,0.045156649836148,0.0135715910114695,0.020912339455774,0.0182732624834715,0,0,0.032341272558425,0,0,0,0
334-15-05-2018,0,0,0,0,0,0,0,0.000832257431541911,0.00130046319893334,0.002243696824896,0,0,0,0,0,0,0.000976425269843669,0.0436807056382113,0,0,0,0.00168903035710194,0.00230829254729055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00466360715461665,0,0,0,1.10961052263833,0.886747542203252,1.0163175848009,0,0.00515749802838301,0.0436447106843305,0.0274334343406517,0.0399473187636648,0.0735734133014953,0.0835588443358695,0.0548377422015541,0.0700735504897716,0.00266013651740369,0,0,0.0222722260366535,0.00253023033270451,0.0103344696542445,0,0.102196309568807,0,0,0,0,0,0.0403559781599818,0.0032674625445146,0,0,0,0,0,0,0,0.00161192521178052,0,0,0,0.00345568517054754,0.0523666297524415,0.093283656945375,0,0.259903362334539,0,0.0915039840867235,0.0198232899785528,0.00520549211643133,0,0.0564444137596509,0,0,0,0
194-25-04-2018,0,0,0,0,0,0,0,0.00226574776833199,0.0579081345363763,0.0412446050238497,0,0,0,0.000460157260974966,0,0,0,0.0268553209754975,0,0,0.0871348045588314,0.0887445448813665,0.0959305880091404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142196114277628,0,0,0,1.00146212329784,0.95031234992982,1.05074927360386,0,0.0953400429385126,0.0285942074790395,0.0146072346399323,0.0135605836791154,0.266966912624273,0.239698764699692,0.171868640639704,0.00379613436417116,0.0004008829674345,0.0805803052818525,0,0.218707151997195,0.0627778934148229,0.0079868090193736,0,0.00572527453052519,0,0,0,0.00129495726459226,0,0.0172210356572571,0,0,0.0200404735793501,0,0.0125124739698632,0,0.0337699858145038,0,0,0,0,0.00723537064958978,0.00829418731706269,0.0218652363871587,0.0122126734302215,0.00578171356519562,0.142452033719124,0.0186390529495906,0.00574901631265148,0.0117588301507057,0.000433021211803251,0,0.00305906720287569,0,0.00029329049166872,0,0
321-25-04-2018,0,0,0,0,0,0,0,0,0,0.039000281709744,0,0,0,0,0,0,0,0.0153403469898002,0,0.00435230341495583,0.27526882431028,0.255268402399361,0.312292954460258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01127826152527,0.924383894564218,1.06973685379652,0,0.259253612489296,0.15806766106699,0.112024323688623,0.120052190991288,0.164228183834841,0.0639348091191423,0.124875951264706,0,0,0.0478994680197812,0,0.197153670964895,0,0,0,0,0,0,0,0,0,0.00923760373157097,0.0556546748402387,0.0441205078683821,0.507756719821631,0,0.415781435522589,0,0.274015724943541,0,0,0,0,0,0,0,0,0.202891987519282,0.0187827309130529,0.0226256833664811,0.000543126362578172,0,0,0,0,0,0,0,0
166-07-06-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146436925566136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315958713139251,0,0,0,0.944182844287469,1.0399995768746,1.01838204174051,0,0.000327649578758186,0.0928073076657323,0.0923003956442296,0.0935536127905526,0.155801014410116,0.0706881322829293,0.0645831761428979,0.0108855290124901,0,0.00272307055925357,0,0.0133064523168233,0.000698155204421102,0.00917747809292309,0,0.0583244333313967,0,0,0,0,0,0.0154123393159471,0,0,0,0,0,0,0,0,0,0,0.000248744840163682,0,0.000227653263000935,0.067960777573575,0.0756562519037881,0,0.308225254102402,0.00276026349754293,0.120576038268281,0.0154428629161243,0.00268808529487747,0,0.0054447007373763,0,0,0.00326302209695504,0
7673-13-04-2018,0,0,0,0,0,0,0,0.000545718214888715,0.000351399216793408,0,0,0,0.000610439071122956,0,0,0,0,0.00546687205364938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313052039563933,0,0,0,1.0360248250206,0.967794110700725,0.997348325875465,0,0.00277662693552647,0.00286914522665016,0.0012682289413567,0.00257538300598584,0.00417314432894852,0.00401401127928626,0.00191940754417681,0.00292651451879704,0,0.0182505456670205,0,0.0153252037941994,0,0.00232998357342413,0,0.0539176159858356,0,0,0,0,0,0.00867769268710997,0.000913002114550974,0,0,0,0,0,0,0,0,0,0,0.00647066980284323,0.00100718731021204,0.0029434725594025,0.0321413039451366,0.00585096672230319,0.0918547412055997,0,0.0617715497328726,0.00519383461696224,0.00239374547595037,0,0,0,0,0.000485592784743997,0
7680-13-04-2018,0,0,0,0,0,0,0,0,0.00260311463664805,0.00156577789834177,0,0,0,0,0,0,0.000140137039554567,0.00196114172447754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169954361964222,0,0,0,0.981740366726744,0.980799915965906,1.03853929038235,0,0,0.00419152867918526,0.00421636697022001,0.00460933213410812,0.00171395950676533,0.00170692638668607,0.00531303435002648,0.00353227515060691,0,0.00116201257073627,0,0.0195738718962006,0.0755683747927618,0.00115177436111669,0,0.0511162417082169,0,0,0,0,0,0,0.00358266699179581,0,0,0,0,0,0,0,0,0,0,0.00134128684487904,0.00804192652150406,0.00529694169499491,0.00851772295113439,0.00587943717808094,0.0162569242800731,0.00198462469566316,0.0210355134578069,0.0024122813206827,0.00065704014262697,0,0,0,0,0,0
7683-13-04-2018,0,0,0,0,0,0,0,0.000739493223885397,0.000694691928115778,0.000577854148976644,0,0,0,0.000410822922833264,0,0,0,0.0133841142766512,0,0,0.000373512601215725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00694703820945182,0,0,0.000625831120124257,0.985663575877848,0.977098793092924,1.03832381517395,0,0.00137746166882904,0.00575407529850202,0.0103959422931037,0.00615851882215116,0.00784368176876587,0.00963131115268713,0.011081936887958,0.00433181293554005,0,0.0209087012462165,0,0.00418429533323366,0.072008380824595,0.000988614989425917,0,0.0245462055845306,0,0,0,0,0,0.0212505344345889,0.00424511190265821,0,0.00144449629843564,0,0,0,0.000452240900079573,0,0,0,0,0,0.010198539934566,0.0105399523520865,0.00560010309349213,0.0106056949754889,0.0747241833737607,0.00070355328093714,0.0487397433802837,0.0013923834449831,0,0,0.000307980097587566,0,0.000752726785737759,0,0
7707-13-04-2018,0,0,0,0,0,0,0,0,0.00288418083855753,0.00587337313561761,0,0,0,0,0,0,0.000699869817296754,0.00174638432228817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000459046624670861,0,0,0,1.05536454604913,0.902074206751717,1.05040126116322,0,0,0.00254497612468503,0.00492622613675301,0.00285630084363142,0.00601064295808927,0.00318681146649074,0.00128161314567298,0.0414673325799184,0.000828532234553283,0.0013742156057143,0,0.00946945722697069,0.101654297027508,0,0,0.133763870466335,0,0,0,0,0,0.00365794790813768,0.00194140065472917,0,0,0,0,0,0,0,0,0,0,0,0.00983458089055918,0.00576469177758464,0.00496732619074452,0.00726259632951375,0.0162123218551204,0.00273906755650637,0.0395300949146836,0,0.000271477096882296,0,0,0,0,0,0
7723-13-04-2018,0,0,0,0,0,0.000325017340181941,0,0,0,0.000487075712370906,0,0,0.000620508942478724,0,0,0,0,0.00236215857061305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000797494691937985,0,0,0.00101652923672898,1.02618962927405,0.944403648602566,1.03184561380853,0,0.00339251676176623,0.00175956303057191,0.00221752777101727,0.000855061226490252,0.00374528880785763,0.0015785711739958,0.00624649069531462,0.0022872063302994,0,0.0212524995909786,0,0.0213998688828774,0.0311438498184665,0.00196347713130582,0,0.0491681534482153,0,0,0,0,0,0.00386162373752592,0.00757072101856536,0.000683434283495238,0.00423266314649814,0,0,0,0,0,0,0,0,0.00460947521080397,0.00785283344204936,0.00288977161038769,0.0139583917095837,0.00441070588301665,0.0440946974705767,0.00362106995361731,0.0111726050975387,0.00883183814254612,0.00465282297657612,0,0,0,0,0.000626052987872971,0
7797-13-04-2018,0,0,0,0,0,0.000544901932376374,0.000543778918869573,0,0,0,0,0,0,0,0,0,0,0.00215172826833395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284086806177765,0,0,0,1.01773650722001,0.929670601688346,1.05690401773091,0,0.000847761005329152,0.00705739451138552,0.00640321464863907,0.00579471906457551,0.019099560255414,0.00393152315903085,0.00671205580669618,0.00215793404648829,0,0.00434234510750126,0,0.0487926321917946,0.0356061425030686,0.00117373211723791,0,0.0612013102385259,0,0,0,0,0,0.00268068624609528,0.000998382300268687,0,0,0,0,0,0,0,0,0,0,0,0.00363742703611506,0.00540025858162493,0.00583921384510543,0.00389924505121145,0.0576640443457107,0,0.0438018621045743,0.000851805721663933,0,0,0,0,0,0,0
7857-13-04-2018,0,0,0,0,0,0,0,0.000237098105760448,0,0.000187072949912014,0,0,0,0,0,0,0,0.000865062245468762,0,0,0.00160270759730507,0.0013714072466856,0.00206712670723728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125409139398151,0,0,0,1.05102999160221,0.928477509494433,1.02473956066587,0,0.00770469577561883,0.0101189136782225,0.00412695618828202,0.00638338792038248,0.0139140438105883,0.0118566578701355,0.00841081876967506,0.00647121315458567,0,0,0,0.145427911793103,0.101434104783221,0.000985295096386682,0,0.0149954601679588,0,0,0,0,0,0,0.000315128739263081,0.00144694487618668,0.000987082280534257,0,0.0022619432352525,0,0.000970614789332914,0,0,0,0.000386069878292678,0,0.0212743840173721,0.021499182298886,0.0188148504417911,0.0201058061458693,0.0979260254347569,0.0052452921574144,0.0535081089835903,0,0.000106556783230795,0,0,0,0,0,0
7864-13-04-2018,0,0,0,0,0,0,0,0.000226071902345485,0.000393245344402151,0,0,0,0,0,0,0,0.0016799405476063,0.00226464972253752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104129329981444,0,0,0,1.10030897094734,0.934064379971932,0.972990355258502,0,0.00165499167048294,0.00728404210469913,0.0153503504485899,0.0154930900232122,0.00944285584663216,0.0127780195954375,0.00910835844575409,0.00309366277313054,0.00433965247650073,0.0134302536679387,0,0.00905478894111436,0.0469906545449072,0.00513641497012484,0,0.0863136261260015,0,0,0,0,0,0.00843677673497096,0.00374479657390207,0.000547898127795547,0.000676453922875536,0,0.00248008217028573,0,0,0,0,0,0,0,0.0136490035579177,0.00561832840152523,0.00613126821335465,0.00614223952654063,0.0723498017376114,0.000449194277342886,0.103274811695576,0.00116349065813929,0.00202860475786464,0,0,0,0,0,0
7882-13-04-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000601925896402897,0,0,0.000611846679528385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948521716527266,1.01210740830414,1.0416603122842,0,0.00185939010105409,0,0.000684908367472212,0.000791644571839368,0,0.00129158428702833,0.00235599566504644,0,0,0.00545013915611255,0,0.0066958976311413,0.05339357073677,0.000452178853732936,0,0.0210831984378122,0,0,0,0,0,0.00324138662515877,0.0030090792918528,0,0,0,0,0,0,0,0,0,0,0,0.0226349388665778,0.00106996552472426,0.000576537856918071,0,0.030865471258745,0.00240712070492535,0.0168924237082464,0.00146024853817333,0.000473609304177232,0,0,0,0,0,0
7883-13-04-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320663033070594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00815570434519764,0,0,0,0.923176407179822,1.06642918616852,1.01574169604126,0,0.00247299231242628,0.00523795864540046,0.00520682268195571,0.00902095079865913,0.00359218263363097,0.00960271562142683,0.00217278584546654,0.00767647165582967,0.000838747261108798,0.00337789812772777,0,0.00957045426004603,0.07204779168417,0.00242487104868115,0,0.0600352329299339,0,0,0,0,0,0.00332288811059729,0.00339763879981877,0,0,0,0,0,0,0,0,0,0,0,0.0100743401156708,0.00645332084275218,0.0163775976609267,0.00731195982707965,0.0957943492888463,0.00344159807060511,0.120924051672061,0.00296872874794464,0.00431180418588445,0,0,0,0.000501782568620226,0,0
7886-12-04-2018,0,0,0,0,0,0.000397375960598539,0,0.00110822447988093,0,0.000546320182503539,0,0,0.00133640316891476,0.00141434053614961,0,0,0.000623726581102311,0.0169946027943989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00895906643800238,0,0,0,1.01093942743639,1.04890772897503,0.943056211089249,0,0.00153720686760829,0.00119516103827083,0.0020134936623644,0.0044599218886571,0.00228976986317956,0.00499374923489324,0.0014374726016023,0.00373929708737873,0,0.0328031251247694,0,0.0376488397503423,0.0168495317819319,0.00153861115431861,0,0.0424616556045334,0,0,0,0,0,0.0246239475554685,0.00480668052646131,0,0,0,0,0,0,0.000529279184838642,0,0,0,0.00810319780078064,0.00315840477749291,0.0130976194874493,0.0216287161740338,0.00932230534628326,0.0688516361120971,0.00429114810271578,0.0511320833434044,0.0114947907754161,0.00125181990788718,0,0,0,0,0,0
7887-13-04-2018,0,0,0,0,0,0.000299101135683236,0,0,0.000155224641646258,0,0,0,0.00045961635731184,0,0,0,0,0.00584040295011827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387513828610703,0,0,0,0.952417432996986,1.04832678562443,1.00155771660071,0,0,0.00802388626382673,0.00562370482484989,0.0040960271637114,0.00382065350763011,0.00366722835343039,0.00282904016099729,0.0162083741035748,0.000703590960085899,0.0363202617536725,0,0.0551534872010593,0.0646258467732288,0.00383304264097663,0,0.0455039573474046,0,0,0,0,0,0.0156802142079997,0,0,0,0,0,0,0,0,0,0,0,0.0147645564887676,0.00640783686424503,0.0102696560690921,0.0424193401640574,0.00539669294064118,0.10956919276743,0,0.0394066747138398,0.0155007006688517,0.00112443519396338,0,0,0,0,0,0
7888-12-04-2018,0,0,0,0,0,0.000258303069649532,0,0.000670432818680477,0,0.000442708767678673,0,0,0,0.000495151466455588,0,0,0.000348360145669996,0.0087151136446788,0,0,0.000411040744529417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017392202377228,0,0,0,0.955575468594768,1.00509999191826,1.04117981124518,0,0.00171862770906006,0.0031486103186585,0.00145351824175266,0.0045831774174139,0.00845892232127667,0.0049605704479044,0.00476373827757401,0.00663274240531716,0.0020602332694329,0.0331371056990683,0,0.0819859688635168,0.035194133707561,0.00464063633516473,0,0.0186787725309477,0,0,0,0,0,0.0142069175435386,0.0165193213955876,0,0.00435477156708866,0,0,0,0,0,0,0,0,0.0119536129681137,0.00949095999629005,0.00662643067210392,0.0483082779400654,0.00379380400917583,0.0824380191673995,0,0.022090997079417,0.0356145011801192,0.00344954953670181,0,0,0,0,0.000417543582277925,0
8107-12-04-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180651850190832,0,0,0,0,0.000231589175655047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00502906630468126,0,0,0,1.0121330349607,1.01020718474542,0.978029483255166,0,0,0.00213742407493086,0.00350224667480859,0.00481336360321042,0.00996731981402868,0.00806970524607522,0.0070540254119359,0.00633242303675187,0,0.00156008207043156,0,0.0108994622807352,0.00754974780905768,0.00288010825742324,0,0.0448274512147771,0,0,0,0,0,0.00163533069374759,0.000312174230929047,0,0,0,0,0,0,0,0,0,0,0,0.00626885821418874,0.0129472372521064,0.0159043953972322,0.0161411898137952,0.134038141973712,0.00299549963056118,0.0995415160851842,0.00287314621285339,0,0,0.00047405218357796,0,0.000580856858338451,0,0
8108-13-04-2018,0,0,0,0,0,0,0,0,0.00112082577469288,0,0,0,0.00139588157958579,0,0,0,0,0.00330505778800264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126752324353295,0,0,0,0.947880684204333,0.939591736788887,1.12281223894044,0,0,0.0283201490222253,0.0428710545592266,0.0109153107790911,0.0387551904241029,0.0266590368341715,0.0330734971931746,0.0218881925948074,0.00396697510546481,0.00161921932073709,0,0.0248347962427544,0.045323800948896,0.00623134607303292,0,0.0278845763307645,0,0,0,0,0,0.0133428076910744,0.00167187615520425,0,0.00428423642586379,0,0,0,0,0,0,0,0,0,0.00284133804135306,0.0133714107060919,0.00128503854233957,0.0103930657397757,0.0798948136418512,0,0.0197680299269102,0,0.000694369191253873,0,0,0,0,0,0
8110-12-04-2018,0,0,0,0,0,0.000906192071335505,0.00112083287366009,0.00104840305829151,0.0025784215205022,0.000552738115707243,0,0,0.00176105825450648,0.00192585509507826,0,0,0.000625346747164831,0.00180184805034476,0,0,0,0,0.000932263600862113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217018275342083,0,0,0.00132409367379211,0.966727551943734,0.957433788424621,1.08040641407525,0,0.00288736881060714,0.00628962692054411,0.00935742858422991,0.00746509523874742,0.00412340925275747,0.00453404613315645,0.00440336217938153,0.00183954419738476,0.00146039536115449,0.00644693547170008,0,0.0418206805416377,0.00898929066324539,0.00131305082461724,0,0.0570069815761075,0,0,0.00119728394806774,0,0,0.00682458673852933,0.0214456330885129,0,0.000730123507499481,0,0,0,0,0,0,0,0,0.00370197479663886,0.0106175312988729,0.0121306599968174,0.0113335007672817,0.013251721654463,0.100476897798375,0.0005090145199049,0.0738192212281982,0.00755582317070443,0.00174820217076681,0,0,0,0,0,0
6963-03-05-2018,0,0,0,0,0,0,0,0.000277847582099924,0,0,0.000592721104505935,0.000540300937325031,0,0,0,0,0,0.000952762434560951,0,0,0.00218501175216123,0.00148218364216836,0.00404158878401674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105765487841183,0,0,0,0.969409363914198,0.947153318183869,1.08911190295017,0,0.0108288791424485,0.0053182042304671,0.00749569521094591,0.00434561682054711,0.00468570908025257,0.00638192914903023,0.0117852745183553,0.00646985165672441,0,0.00191818247792594,0,0.0146039305904243,0.015482240378385,0.00127576817905414,0,0.0647877564235082,0,0,0,0,0,0.00417377454144805,0.00086304203479695,0,0,0,0.000652131111606773,0,0.000985816738637315,0.0025231136160801,0,0,0.000652337660239785,0,0.00291443621700957,0.0276073470845137,0.0354816237377847,0.0284969787861033,0.129567295179572,0.0179031847960622,0.0672540586682547,0.000833684228809176,0.00443527597654279,0,0,0,0.000928515599972351,0,0
7019-03-05-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000379037220912065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00883251150257616,0,0,0,1.00068915320741,0.980794242161796,1.01887967775489,0,0.00303239937033663,0.0416738748407807,0.028576420115512,0.0408011852796442,0.0558835848687172,0.0719979620685296,0.0313929329010868,0.00479216452905884,0,0.000962739904146209,0,0,0.000552475734261963,0.00380733186134866,0,0.044370754131443,0,0,0,0,0,0.00157940179920196,0.00130292878931721,0,0,0,0,0,0,0,0,0,0,0,0,0.0132228074051374,0.0116736332060497,0.0106852026150568,0.127874777407725,0.000411456837742292,0.041882752033717,0.00179862325021801,0.0021128154141408,0,0,0,0,0,0
7098-03-05-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704102838860693,0.00446334500518654,0,0,0.00114647928418107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134832408285957,0,0,0,0.971935178202176,0.998715941030698,1.03019803414127,0,0.00440354140897549,0.00422078681964561,0.00518051267015268,0.00387945797399351,0.00570628784283999,0.00440736922349467,0.00516493883142911,0.00506400965412624,0.0012124996509467,0.00200451955797494,0,0.00192161184021304,0,0.000570629654755014,0,0.0349265217782561,0,0,0,0,0,0.000511468923755487,0,0,0.00131530562931936,0,0.00126376761768999,0,0.00049636641070711,0.00106003543991887,0.000269420545279989,0.00119595319870335,0.000633810616090098,0,0,0.00730878510360873,0.00841281252838804,0.00747866746949501,0.106621584664491,0,0.0383430923619138,0.00144267126229032,0.000599793166455123,0,0.000370844748678584,0,0,0.000365836321025834,0
